call_idx,smiles,score
253,CN(C)C(=O)C1CCN(c2ncnc3cc4c(cc23)OCCO4)C1c1ccccc1,0.6684517950164407
254,O=C(O)C(Cc1c[nH]c2ccccc12)NC(O)=Nc1ccc(F)c(Cl)c1,0.4025704040786049
255,COC(=O)c1ccccc1NC(=O)CSC(C)C(C)=O,0.8138648664437598
256,CCn1cc(N(Cc2ccn(-c3cccc(F)c3)n2)CC(C)C)cn1,0.6543213466934189
257,CC(NC(=O)CC(N)=O)c1ccc(CNC(=O)c2cncs2)cc1,0.6518933324585282
258,Cn1c(C(=O)Nc2cc(=O)c(Cl)c[nH]2)c(Cl)c2ccccc21,0.7529198878962793
259,Cc1ccc2c(c1)[nH]c1c(C(=O)N3CCN(C)CC3)cccc12,0.7504305250307353
260,Cl.Cl.O=C(c1cn(-c2ccccc2Cl)nn1)N1CCC(NCC2CC2)CC1,0.7866476883761724
261,COCCC(C)NC(=O)NCc1ccc(F)c(COC)c1,0.7732601301188226
262,CNC(=O)CNC(=O)c1cc(C2CC2)nc2onc(C(C)C)c12,0.8747806320361942
263,CN1CCC(CN(C)C(O)c2ccc(N)cc2F)CC1.Cl.Cl.Cl,0.6129137684291609
264,CCOC(=O)C1CCC(OCCC2CCC(OC)CC2)CC1,0.6721085047912192
265,Cc1cc(CN=C(O)N2CCCC(C(O)=Nc3ccc(Cl)cn3)C2)no1,0.6237782396586388
266,CC1CCCc2nnc(COc3ccc(Br)cc3Cl)n21,0.8283936329534624
267,COC(=O)c1ccc(N2CCC(OC(C)C)C2)nc1C(=O)OC,0.7628321049652085
268,CC(C)N1CCCC(N(C)CCc2ccc(Br)cc2)C1=O,0.8108344317116009
269,O=C1CC(c2noc(-c3ccnn3C3CCCC3)n2)CN1CCc1ccccc1F,0.6197589062737655
270,COc1ccc(Cn2c(C3CCCCO3)nnc2N2CCC(CC(=O)N(C)C)CC2)c(OC)c1OC,0.5170779567141915
271,COc1nc(S(=O)(=O)NCc2ccc3onc(C)c3c2)ccc1F,0.756882420081901
272,CN(C)C(=O)COc1ccccc1C(O)=NCCc1ccccc1Cl,0.6080290300969515
273,Cc1cnccc1C(=O)N1CC(C)C(CNC(=O)c2ccsn2)C1,0.92021435815697
274,O=C(O)C1CC(=O)N(c2ccc(Cl)cc2Cl)C1c1ccccc1Cl,0.8246701902495851
275,CCn1cc(C(=O)N2CCC(c3n[nH]c(=S)n3C3CC3)CC2)c2ccccc2c1=O,0.6504194993549541
276,CC(NC(=O)c1nn(-c2cccc(Br)c2)c2c1CCCC2)C1CC2CCC1C2,0.7190677337094398
277,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCCC(C(O)c2ccc(Br)cc2)C1,0.7761730992141904
278,CNC(=O)c1cccc(NC(=O)N2CCN(c3ncnc4sccc34)CC2)c1C,0.692909844379309
279,COCCC(CO)NC(=O)Nc1cc(C)c(Br)c(F)c1,0.7387733507239521
280,Cn1c(C(=O)N2CCOCC3(C2)CN(C(=O)C2CC2F)CCO3)cccc1=O,0.6960808625131031
281,CN=c1scc(-c2cnccn2)n1Cc1nc2ccc(C)cc2s1,0.5662978679982931
282,Cc1cnccc1CNC(=O)N1CCCC(CNC(=O)C2CCCN2C(=O)OC(C)(C)C)C1,0.7047072151248557
283,CN1CCC(CCNC(O)=NCCc2ccc(F)cc2)CC1,0.6272046516409108
284,CC1CCCc2nnc(-c3ncccn3)n21,0.7251404239040625
285,CCOC(=O)N(C)C1CCN(C(=O)NC2CCC3CCCC3C2)CC1,0.8490965962283191
286,Cc1cc(C(=O)OC2CC(=O)N(C(=O)OC(C)(C)C)C2)n(C2CCOCC2)n1,0.7260964244221566
287,CC(C)N1CC(C(=O)NC2CCN(C(=O)Cn3cncn3)C2)CC1=O,0.7547382452201932
288,COC(=O)CNC(=O)c1ccc(Nc2cnc(C)c(C(=O)OC)c2)cc1,0.7595490163150058
289,COc1nc(NCCc2ccn(C)n2)nc(NCc2cn(C)nc2C)n1,0.6127692768184086
290,O=C1CC(C(=O)N(CCc2ccccc2)Cc2cccnc2)CN1Cc1ccccn1,0.5681521331415571
291,COc1ccccc1C=NOCc1ncc(Br)cc1Br,0.5594390790665954
292,CN(C)C(=O)c1cccc(CCNC(=O)c2ccc(S(N)(=O)=O)c(Br)c2)c1,0.6934899479719522
293,O=C(O)C1C2CCC(CC2)C1C(O)=NC1CCCc2ccccc21,0.6467832962356952
294,N#Cc1cc(Cl)c(N2CCOCC3(C2)CN(c2ccsc2)C(=O)CO3)nc1C(F)(F)F,0.6669066325452118
295,O=C(c1cc(-c2ccncc2)nc2ccccc12)N1Cc2cccc(Cl)c2C1,0.48156676230742396
296,CC(NC(=O)Nc1cc(Cl)cc(F)c1F)C1CCCN(C(=O)OC(C)(C)C)C1,0.695371666642224
297,CCOC(=O)c1c(OC(C)c2ccc(F)c(F)c2)[nH]c(C(F)(F)F)cc1=O,0.6183317520626822
298,CCn1cc(CN(C)C(=O)C(=O)Nc2ccc(F)c(C3CC3)c2)cn1,0.8477132301083259
299,CNC(=O)c1ccc(OC(=O)C2CC2c2c(F)cccc2Cl)cc1,0.6794626646201775
300,COCCC(C)NC(=O)NCC(C)Oc1ccccc1F,0.7740849501116074
301,Cc1cncc(-c2noc(C(C)(C)n3cc([N+](=O)[O-])cn3)n2)c1,0.5360489528007985
302,Cn1c(C(=O)NC2C3COCC2CN(C(=O)c2ccc(C(F)(F)F)n2C)C3)ccc1C(F)(F)F,0.6706243627596012
303,CN1CCC(CN=C(O)C2CCN(Cc3ccc(Cl)cc3)CC2)CC1,0.6375614690005543
304,CC1CCCc2ccccc2C1N=C(O)N1CCC(NC(O)=NC2CC2)CC1,0.42122518609544496
305,Cc1ccc2cc(C(=O)Nc3ccc(Br)c4c3C(=O)NC4)cc(C)c2n1,0.668210098569475
306,CC(Cc1ccc(F)c(Br)c1)NC(=O)NC1CCN(C(C)C)C1=O,0.7988014207891584
307,COc1nc(C)ccc1C(=O)Nc1ccc2c(c1)nnn2C,0.7985193079486278
308,COC(=O)Cc1cc(=O)n(-c2ccc(C(=O)N=c3sccn3C)cc2)[nH]1,0.6914954676830564
309,CN(C)C(CN=C(O)N=c1cc[nH]cc1)c1cnn(-c2ccccc2)c1,0.5471990677090901
310,COc1ccc(C2(C(=O)N(C)Cc3ncc(C)c(OC)c3C)CCOCC2)cc1,0.7461664407318129
311,O=C(c1ccccc1)N1CCOC2(CCN(C(=O)C3CC(=O)N(C4CCCC4)C3)C2)C1,0.7420330641177744
312,CCn1cc(-c2noc(CCn3c(O)c4c(c3O)C3CCC4O3)n2)c(=O)[nH]c1=O,0.5725585169071387
313,O=C(O)C1CC=CC2C1=NCN2C1C=CC(CO)O1,0.7012962656317112
314,CC(NC(=O)CNC(=O)c1ccc(F)c(F)c1)c1cccc([N+](=O)[O-])c1,0.6080122990952638
315,N#Cc1ccc(CN2CCC(NC(=O)C(=O)Nc3cnn(CC4CCCO4)c3)C2=O)cc1,0.6443207834791663
316,COCCC(CO)NC(=O)C(=O)Nc1cc(Cl)c(OC)c(OC)c1,0.592281216837906
317,CNC(=O)CC(C)NC(=O)NCC1(c2ccc(Cl)cc2Cl)CCOCC1,0.6848184784146643
318,O=C(c1c[nH]c2ccc(C(F)(F)F)cc2c1=O)N1CCC(c2noc(C(F)(F)F)n2)CC1,0.5847641563201236
319,CCOC(=O)C=C1SCC(=O)N1CC(=O)Nc1ccccc1SCC(C)C#N,0.39282438980275897
320,Cc1cnccc1C(=O)N(C)C(CNC(=O)c1conc1C)C1CC1,0.8668818368572738
321,CN1CCC(C2CN(Cc3cnn(C)c3C(F)(F)F)CCN2C)C1=O,0.8088762346096244
322,Cn1c(C(=O)OCC2(C)CC2(Cl)Cl)cc2c(=O)n3ccccc3nc21,0.5178160761982263
323,CC(C)N1C(=O)OCc2nc3occc3c(CN)c21,0.8952796870901556
324,CC1CCCc2nc3cc(S(=O)(=O)N4CCCC4)ccc3n21,0.8550103543154713
325,COc1nc(C)cc(C)c1CNc1nc2c(cc1C#N)CCCC2(C)C,0.8946329333903679
326,Cc1ccc2sc(N3CCC4(C)C(C3)C4(Br)Br)nc2c1C,0.5754248585423045
327,COc1ccccc1-n1c(NC(=O)c2cncc(N3CCCC3)n2)nc2ccccc21,0.5362897548334159
328,COC(=O)C(OCCCC1OCCO1)c1ccccc1F,0.570438841463574
329,CC(CNC(=O)C(=O)N1CCN(C(C)C)C(=O)C1)c1nccs1,0.8078749877270213
330,Cc1cc(C)cc(C(=O)N2CCCCC2c2cc(NC(=O)CCc3cccc(C#N)c3)n[nH]2)c1,0.5553039371688411
331,O=C1CC(NC(=O)N2CC3C(C2)C3(F)F)CN1Cc1ccccc1C(F)(F)F,0.7895802259783592
332,CN(C)C(=O)c1cccc(C(=O)N2CCCCC2c2cc(NC(=O)CCc3ccccc3F)n[nH]2)c1,0.51784675759255
333,O=C(O)C1CCC(C(=O)C2CC2)C1,0.7185800294815625
334,CCn1cc(C(=O)NC2CCCCC2NC(=O)C2CC23CC3)c(C2CC2)n1,0.8083557607714577
335,CC(NC(=O)COC1CCCCC1C)c1ccc(NC(=O)c2ccc(F)cc2)cc1,0.6830917703816306
336,CNC(=O)c1cc(Nc2ccc3c(c2)N=C(O)C3(C)C)ccn1,0.8128911686680136
337,N#Cc1ccc(OCc2nnc(N3CCCC3c3ccsc3)n2CC(F)(F)F)cc1,0.564076435354328
338,Cc1cnccc1OC1CCN(C(=O)C2CC2c2ccccc2F)C1,0.8574587660554709
339,COCCC(C)S(=O)(=O)NC(C)CC(=O)c1ccc(F)cc1,0.7037109883845777
340,O=C(c1cc(Cl)c[nH]1)N1CC2CCC(C1)N2C(=O)c1ccccn1,0.9075517911735854
341,CN1CCC(Nc2ccc3nc(O)nn3c2)C1=O,0.7848005366318773
342,COc1nc(C(F)(F)F)c(C(=O)N2CCCC(CNC(=O)OC(C)(C)C)C2C)s1,0.7719332966263136
343,CC1CCCc2nc(S(=O)(=O)Nc3cccc(-c4nc(=O)o[nH]4)c3)cn21,0.7181156529945918
344,CCOC(=O)C(CC1CCCO1)NC(=O)Cc1ccc(Cl)cc1Br,0.6903828579870509
345,CC(C)N1CCCC(OC(=O)c2cccc(CC#N)c2)C1=O,0.8000258683408368
346,Cn1c(C(=O)N2CCC3CCN(C(=O)C(=O)C(C)(C)C)C3C2)cccc1=O,0.7264341073543411
347,COc1ccc(C)cc1NC(=O)C(=O)NCC1CCOC1c1c(C)nn(C)c1C,0.7505535861945798
348,O=C1CC(C2CCN(C(=O)C3C4CCCCC43)CC2)CN1,0.842807161347609
349,O=C(O)C1COCCN1C(=O)c1cc[nH]c1,0.7368624540408004
350,CCn1cc(C(=O)NC2CCN(C(=O)C3CCCC3)CC2C)nn1,0.9043457600930642
351,O=C(c1ccccc1)N1CC2C(C1)C2NC(=O)C12CCCC1OCC2,0.9132576131704787
352,Cc1cncc(NC(=O)c2c(O)cnc3ccccc23)c1,0.755987730234475
353,CNC(=O)CNC(=O)c1cccc(NC(=S)Nc2cccc(C(C)C)c2)c1,0.5755704263804842
354,Cc1cc(C)nc(NC(=O)C2(c3ccc(Cl)cc3)CC2)c1,0.9298904308165351
355,Cc1ccc2[nH]c(C(=O)NCC(C)N(C)C(=O)CC(C)(C)O)cc2c1C,0.7407577510520966
356,CN(C)C(=O)Nc1ccc(CNC(=O)CCn2ccc3cc(Cl)ccc32)cc1,0.6561862707133352
357,COC(=O)CN(Cc1ccc(Cl)cc1)C(=O)CC(C)NC(=O)c1ccccc1,0.6883949412444627
358,CC(NC(=O)C(=O)NCc1ccnc(OC2CCCCC2)c1)C1COc2ccccc21,0.6972257771764334
359,COCCC(C)NC(=O)NC(C)C(OC)c1ccc(F)cc1,0.7755790614876583
360,CN1CCC(N2CCN(C(C(=O)O)c3cccs3)CC2CO)CC1,0.821487053933502
361,COc1nc(C)ncc1C(=O)NC1CC2CCC1N2C(=O)C1CC=CCC1,0.8198517348183991
362,N#Cc1cc(F)cnc1N1CC2CCN(C(=O)c3ccco3)C2C1,0.8441737284008992
363,CC1CCCc2nc(S(=O)(=O)N3CC4(CCOCC4)c4ccccc43)cn21,0.7945184438378976
364,Cc1cc(C)cc(CNC(=O)c2cc(-c3ccc(Br)cc3)[nH]n2)c1,0.7012717668158499
365,CCOC(=O)N(C)C1CCN(C(=O)C2CCN(c3noc4ccc(Cl)cc34)CC2)CC1,0.7078168552485359
366,O=C(c1cn(-c2cccc(Cl)c2F)nn1)N1CCCC(c2ccncc2)C1,0.692087757800468
367,CC(C)N1CCCC(N(C)CCOCc2cccs2)CC1,0.7173960407462597
368,CCn1cc(CN(C)C(=O)c2ncccc2Cl)cn1,0.86163571729414
369,COc1ccc(C2CCN(C(=O)c3ccc4c(c3)N(C)C(=O)CO4)C2)cc1F,0.8166416601448088
370,O=C1CC(C(=O)NC2C3CN(C(=O)c4cscn4)CC32)CCN1,0.8045474129665786
371,O=C(O)C1CC2CCCCC2N1C(O)=Nc1cc(Cl)cc(Cl)c1,0.6128658666705913
372,Cc1cnccc1OC1CCCN(C(=O)C(=O)Nc2cccc(C(F)F)c2Cl)C1,0.7546617371115811
373,Cn1c(C(=O)NCC23CCCOC2CCN(C(=O)c2cnc(C(C)(C)C)cn2)C3)cc2ccccc21,0.603607090427456
374,CN(C)C(=O)C1=NOC2CN(C(=O)c3cccn4cnnc34)CC12,0.7508259586058111
375,CC(NC(=O)NCC1CCCCN1C(=O)OC(C)(C)C)c1ccc2c(c1)CCC(=O)N2,0.6777493714375614
376,CNC(=O)C(NC(=O)N1CC=C(c2cccc(Br)c2)CC1)C(C)C,0.824973008158055
377,COCCC(C)NC(=O)NCCOc1ccc2c(c1)CCC2,0.7244536941746337
378,COc1nc(-c2cc(F)c3cn[nH]c3c2)cc2c1ncn2C(C)C,0.6233760357957522
379,CN1CCC(O)=Nc2c1ccc(C(=O)O)c2F,0.783842785442664
380,COC(=O)c1ccccc1OC(=O)CC1(C#N)CCCCC1,0.6299845730133233
381,Cc1ccc2[nH]c(C(=O)NS(=O)(=O)CC3CCCO3)cc2c1C,0.8939443165099229
382,Cc1ccc2[nH]c(C(=O)NC3(Cc4ccc(C(F)(F)F)cc4)CCOC3)cc2c1C,0.6333860658516587
383,N#Cc1ccc(OCc2cccc(C(=O)Oc3ccc4c(c3)CC(=O)N4)c2)cc1,0.533147351934558
384,CC1CCCc2nc(S(=O)(=O)NCc3cccc(-n4ccnc4)c3)cn21,0.7468126502269081
385,Cc1ccc2c(c1)CN(c1nnnn1CC1CCC(C(N)=O)O1)CCO2,0.8431882999836299
386,Cc1cc(C(=O)NC(CNC(=O)C(C)(C)C)C2CC2)nn1C(C)(C)C,0.858670686319848
387,CCn1cc(CN2CCN(C(=O)C3CC3c3ccc(Cl)cc3)CC2)c(C)n1,0.7911430058404527
388,COc1cccc(CNC(=O)CNC(=O)Nc2c(Cl)cc(Cl)cc2Cl)c1OC,0.5972423724531166
389,CCOC(=O)N1CCCC(C(C)NC(=O)NC(C)c2cccc(N3CCCC3)c2)C1,0.7375205495757032
390,CC(C)N1C(=O)c2ccc(C(=O)NC(C#N)c3ccc(C(C)(C)C)cc3)cc2S1(=O)=O,0.7841024900015161
391,O=C(c1cccc(C2OCCO2)c1)N1CC2CCCC1C2,0.839280913919665
392,O=C1CC(NC(=O)N2CCCCC2CCCc2ccccc2)CO1,0.844668856533962
393,Cc1cncc(CNC(=O)C(C)Oc2ccc(F)cc2Br)c1,0.8817520542066228
394,O=C(O)C1CC(=O)N(c2cccc(OCCN3CCOCC3)c2)C1,0.8302635721033408
395,CNC(=O)c1ccc(CSc2ccc3nnc(C(F)(F)F)n3n2)cc1,0.7182112187921335
396,CN(C)C(=O)N1CCC(C(=O)N(C)CCCOc2cccc(Cl)c2)CC1,0.7116939423793212
397,CC(NC(=O)c1nn(-c2ccccc2)cc1O)c1cc(F)ccc1N1CCC(O)CC1,0.5853806941933007
398,CN1CCC(C2CN(Cc3c(Cl)cccc3Cl)CCO2)=N1.O=C(O)C(=O)O.O=C(O)C(F)(F)F,0.5016303590259991
399,COCCC(C)S(=O)(=O)NCCc1cccc(C(=O)N(C)C)c1,0.733316421569493
400,COc1nc(NCc2cn(C(C)C)cn2)ncc1C#N,0.8915268804545478
401,Cc1ccc2c(c1)[nH]c1c(Nc3cccc(Cl)c3)ncnc12,0.5581383695268235
402,CC1CCCc2nnc(COc3ccccc3)n21,0.8318104304569514
403,Cn1c(C(=O)N2CCCC3(CCN(CC#N)C3)C2)cc2ccccc21,0.7923560009397497
404,Cc1cc(C(=O)NCC2CN(c3ccc(C#N)cn3)CC2O)n[nH]1,0.739150138784167
405,COC(=O)c1cn(C)nc1NC(=O)NCC(c1ccccc1)c1ccccc1,0.6454272452214499
406,N#Cc1cc(C(=O)N2CCOc3c(Br)cccc3C2)cnc1C(F)(F)F,0.6967671824032797
407,CCn1cc(NS(=O)(=O)c2cc3ccc(Cl)cc3s2)c(C)n1,0.771954069257579
408,O=C(c1cnn(C2CCCCC2)c1)N1CCOC(Cc2ccccc2)C1,0.845476216203634
409,CC(C)N1CCC(NC(=O)C(=O)Nc2cccc3c2oc(=O)n3C)C1=O,0.7590455648373383
410,Cc1cnccc1COC(=O)CCNS(=O)(=O)c1c(Cl)cccc1Cl,0.7184896064447615
411,O=C1CC(C(=O)N2CCC(CNC(=O)c3cc(-c4ccccc4)on3)C2c2cccnc2)CCN1,0.5683285729627302
412,COc1ccc(C2(C(=O)Nc3cccc(CSc4ccccn4)c3)CCOCC2)cc1,0.5262921980796043
413,CCOC(=O)C(CC)(CC)NC(=O)CC(CC(C)C)NC(=O)OC(C)(C)C,0.5600448380643898
414,O=C([O-])c1cccc(C[NH+]2CCCC2C(=O)O)c1Cl,0.7682475203844277
415,CNC(=O)C1CN(C(=O)C(C)(C)n2c(=O)oc3ccccc32)CCO1,0.8620152680071306
416,CN(C)C(=O)C1CCN(C(=O)c2cc(Br)ccc2Cl)C1c1ccccc1,0.7170666899228894
417,COc1nc(S(=O)(=O)N2CCC(NCC3CC3)CC2)ccc1F.Cl.Cl,0.770340480921519
418,CC1CCCc2nnc(-c3ccc(F)c(F)c3F)n21,0.7424005124471199
419,COCCC(C)NC(=O)N(C)CC(C)=Cc1ccccc1,0.8378375939945862
420,CC(NC(=O)CC(N)=O)C1CN(C(=O)C(C)(C)C)CCO1,0.6920432395456733
421,Cn1c(C(C)(C)C)nc2cc(NC(=O)c3cc(=O)c4ccccc4n3C)ccc21,0.5647916782992868
422,Cc1cc(C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2F)nn1C(C)C,0.7646749182451951
423,CN1CCC(CC(C)(CO)NCCO)CC1,0.6034480487460041
424,Cc1ccc2nc(C3CCCN3C(=O)Cc3csc(-c4ccccc4)n3)[nH]c2c1,0.5280024275488814
425,CCn1cc(N(Cc2ccnc(OC(C)C)c2)CC(C)C)cn1,0.7437497350194069
426,O=C(c1cc(C(F)(F)F)c[nH]1)N1CCOCC2(C1)CN(C(=O)c1cc3cnccc3[nH]1)CCO2,0.5897409878110071
427,N#Cc1ccc(NC(=O)Cn2cc3ccccc3n2)cc1C(F)(F)F,0.7895766904468279
428,CC(C)N1C(=O)OCc2cc(NS(=O)(=O)c3cccc(C(N)=O)c3)ccc21,0.8140547060126416
429,Cc1cnccc1CNC(=O)c1cc2ccccc2n1CC(F)(F)F,0.7795012292485164
430,COC(=O)c1ccc(N2CCN(C(=O)Nc3cccc(CS(C)(=O)=O)c3)CC2)nn1,0.6974081150393883
431,O=C(O)C1CC=CC2CCNC2C1=O,0.46290513897810875
432,CNC(=O)c1cccc(NC(=O)NCC(C)Oc2cccc(Br)c2)c1C,0.6669069215215071
433,O=C1CC(C(=O)N2CCC(CNC(=O)c3ccc(NC(=O)C4CC4)cc3)C2c2cccnc2)CCN1,0.5511511420806263
434,COc1nc(C)ccc1C(=O)NC(c1ccc(F)c(Cl)c1)C(F)(F)F,0.8125973866274642
435,CCOC(=O)c1sc(N)c(C#N)c1COC(=O)CCCOc1cccc(C)c1C,0.48723536192071215
436,CN(C)C(=O)c1cccc(-c2ccc3nncn3n2)c1F,0.7176646320351957
437,CC1CCCc2nc(-c3cnn(C(C)(C)C)c3)nn21,0.7908903198633962
438,COCCC(C)NC(=O)C(=O)Nc1cc(Cl)ccc1F,0.8171198365480641
439,CC(NC(=O)Nc1cc(Cl)ccc1N1CCSCC1)c1nnc2n1CCCCC2,0.757391797052214
440,Cc1cc(CN=C(O)N2CCCC(n3cncn3)C2)ccc1F,0.6974627140504442
441,CCn1cc(C(=O)N2CCCCC2C(C)=O)c(C)n1,0.8351759562024923
442,CN1CCC(CCNC(O)=NCC(C)(O)c2ccccc2Cl)CC1,0.5431103691712996
443,CC(C)N1CC(C(=O)N2CCC(NC(=O)c3ncccn3)C2)CC1=O,0.8327448330632673
444,Cc1cncc(-c2noc(-c3cc(NC(=O)NC(C)(C)C)ccc3Cl)n2)c1,0.6822781498495535
445,O=C(CN1CCN(C(=O)c2cc(-c3ccncc3)on2)CC1)N1CCCCC1,0.795887096860589
446,N#Cc1cc(Cl)c(N2CC=CCC2)[nH]c1=NCc1ccnc(N2CCCCC2)n1,0.78369526849742
447,Cn1c(C(N)CCO)cn2nccc12,0.7253380047303285
448,Cc1ccc2[nH]c(C(=O)Nc3[nH]ncc3C(=O)OC(C)(C)C)c(Cl)c2c1,0.6016154811703709
449,COC(=O)CNC(=O)c1ccc(-c2nccc(-c3cnc(N4CCCCC4)nc3)n2)cc1,0.5917949250559584
450,COc1nc(NCc2cn(Cc3ccccn3)cn2)nc(N2CCCCCC2)n1,0.6532771397247449
451,CNC(=O)c1ccc(OC)c(NS(=O)(=O)c2cn(CC(C)C)cn2)c1,0.7765160202308865
452,CN(C)C(=O)COc1cccc(Cn2c(-c3cnccn3)nnc2N2CCC(C(N)=O)CC2)c1,0.5211224110740641
453,CC1CCCc2nc3cc(S(C)(=O)=O)ccc3n21,0.7940558019409822
454,O=C(O)C1C2CCC(CC2)C1C(=O)N1CCCc2c1cccc2C(F)(F)F,0.838395975918646
455,COCCC(CO)NC(=O)C(C)(OC)C(=O)OC(C)(C)C,0.49290814693453006
456,O=C1CC(c2noc(-c3[nH]c4ccccc4c3Cl)n2)CN1Cc1ccccc1F,0.5361370784807957
457,CC(NC(=O)Nc1ccc2c(c1)oc1ccccc12)C1CCOC1,0.761111391911952
458,Br.Cc1cc(C)c2sccc2c1.Nc1nnn(C2(C(=O)O)CC2)n1,0.6704235154396372
459,CCOC(=O)C1CCC(Oc2c(O)c(OC)cc3ccc(=O)oc23)CO1,0.6344473105203606
460,CCn1cc(-c2noc(CCc3cccc(C)c3)n2)c(=O)[nH]c1=O,0.7699662631631766
461,CC(C)N1CCC(C(=O)N=c2cc3n4c(c2)CC(C)N4CCC3)C1=O,0.7536836314436935
462,O=C(c1c[nH]c2ccc(C(F)(F)F)cc2c1=O)N1CC2CCC1C2Oc1ccccn1,0.6902027384850054
463,COc1ccc(Cn2c(C3CCCCO3)nnc2N(C)CC(C)C)c(OC)c1OC,0.6149999651774386
464,Cc1cnccc1C(=O)N1CCC(N(C)C(=O)CCc2ccon2)C1,0.8259064493108988
465,N#Cc1ccc(CN2CCC(NC(=O)NCCC3CC3)C2=O)cc1,0.8350876386124622
466,CN1CCC(CN=C(O)Cc2ccc(F)cc2)CC1,0.6701326233222995
467,Cn1c(C(=O)N2CCC(NC(=O)C3(C)CC3c3ccccc3)C2)c[nH]c1=O,0.8511465796628264
468,Cn1c(C(=O)N2CCOC3(COCCN(C(=O)c4ccc(C(C)(C)C)s4)C3)C2)cc2ccccc21,0.5406883361404692
469,Cc1ccc2cc(C(=O)N3CCCCC3N3CCN(C)CC3)[nH]c2c1,0.9139206526787346
470,COc1nc(C)cc(C)c1CN(C)C(=O)C1CCCN(C(=O)Nc2ccccc2F)C1,0.7871880083274722
471,CNC(=O)CC(C)NC(=O)N(Cc1ccc2c(c1)CCO2)C1CCC(C)CC1,0.7872100777733448
472,CC1CCCc2ccccc2C1N=C(O)Nc1cc(F)cc(S(=O)(=O)N(C)C)c1,0.44379569450481743
473,O=C(O)C(Cc1c[nH]c2ccccc12)NCc1ccccc1Cl,0.6473900824724427
474,COC(=O)C1CCC(C(=O)N2CCC(C3CCCCN3C(=O)Cn3ccc(C)n3)CC2)C1,0.6513640646176706
475,CN(C)C(CN=C(O)N1CC=C(c2ccccc2)CC1)c1cccc(F)c1,0.6378827916511864
476,CC(NC(=O)CNC(=O)OCC(F)(F)F)c1ccc(N2CCCNC2=O)cc1,0.6783530951430402
477,Cc1ccc2nc(Cn3c(=O)c(Br)cn(C)c3=O)cc(=O)n2c1,0.6580288021431338
478,CCn1cc(C(=O)NC2CC3CCC2N3c2ccc(C#N)cn2)c(C(C)C)n1,0.8644291845759674
479,Cc1cc(C)nc(NC(=O)NCCOC2CCCC2)c1,0.8134355759375678
480,COCCC(CO)NC(=O)NCC(c1ccccc1Cl)c1c[nH]c2ccccc12,0.42997157443254935
481,O=C1CC(C(=O)N(CCc2ccccc2)Cc2ccncc2)CN1Cc1ccccn1,0.5681521331415571
482,CC(C)N1CCN(C(=O)c2cnn(-c3ccncc3)c2)CC1=O,0.8460110429214408
483,Cc1cnccc1OC1CCN(C(=O)C23CC2CCN3C(=O)OC(C)(C)C)C1,0.7974837002580069
484,O=C(c1cc(Cl)c[nH]1)N1CCCC(c2cnccn2)C1,0.9240795169200544
485,CCOC(=O)c1c(OC(CC)c2ccccc2)c2ccccc2n(C)c1=O,0.613064986879796
486,COc1ccccc1C=Nc1ccc(Br)cn1,0.8096625908461388
487,N#Cc1ccc(OCc2nnc(N3CCC(CC(N)=O)CC3)n2CC2CCC(F)(F)CC2)cc1,0.6280669195984002
488,CN1CCC(CN(C)C(O)=Nc2ccc(Br)cc2F)CC1,0.6649710998533054
489,COc1nc(C(F)(F)F)c(-c2nc(-c3cccc(OC4CC4)c3)no2)s1,0.6492322721511371
490,Cn1c(C(=O)N2CC3CC(CC(N)=O)OC3C2)c[nH]c1=O,0.7305485802805948
491,CNC(=O)c1cc(Nc2cnn(-c3ccc(C)cc3)c2C(C)C)ccc1F,0.6965667332953033
492,O=C(c1ccccc1)N1CCCN(C(=O)C2CC23CCOCC3)CC1,0.8276665802682539
493,O=C(O)C1CCC(C(=O)N2CCCC(C(=O)Nc3ccc(Cl)cc3)C2)C1,0.8426506312571288
494,CCn1cc(C(=O)NC2CN(C(=O)Cc3cccc(F)c3)CC2O)c(C)n1,0.8139290259733158
495,Cc1cc(C(=O)NC(C)CNC(=O)C2CC23CC3)c(C)[nH]1,0.771080508719574
496,CC1CCCc2nc(S(=O)(=O)Nc3ccc(OCCN4CCN(C)CC4)cc3)cn21.Cl.Cl,0.6221928610728751
497,CC(NC(=O)COC1CCCc2cn[nH]c21)c1cc2ccccc2o1,0.7461871530747446
498,CN(C)C(=O)c1ccc(S(=O)(=O)NC2CCC3CCCC3C2)cc1,0.9076538633403869
499,Cc1ccc2sc(N3CCC(C)(O)C3)nc2c1C,0.858224086462272
500,CC(C)N1CCCC(OC(=O)C2Cc3ccccc3C2)C1=O,0.8051484718782012
501,Cc1cncc(NC(=O)c2nc3n(n2)CCCN3)c1,0.8406495405116684
502,COC(=O)Cc1cc(=O)n(-c2ccc(C(=O)NC3c4ccccc4OC3C)cc2)[nH]1,0.6311007057313887
503,COc1ccc(C)cc1NC(O)=NCC1CCN(Cc2ccco2)C1,0.6209367528690194
504,O=C1CC(NC(=O)N2CCC(F)(c3cccc(Cl)c3)C2)CN1Cc1ccccc1C(F)(F)F,0.6386373838144953
505,COCCC(C)S(=O)(=O)NCc1ccccc1Sc1ccccc1,0.7363809118041714
